"","def_zip","n","zip_char"
"3624","85234",1,"""85234"""
"3625","85249",1,"""85249"""
"3626","85251",1,"""85251"""
"3627","85257",1,"""85257"""
"3628","85258",1,"""85258"""
"3629","85260",2,"""85260"""
"3630","85281",1,"""85281"""
"3631","85296",2,"""85296"""
"3632","85301",3,"""85301"""
"3633","85307",1,"""85307"""
"3634","85323",2,"""85323"""
"3635","85326",1,"""85326"""
"3636","85338",1,"""85338"""
"3637","85339",1,"""85339"""
"3638","85344",1,"""85344"""
"3639","85345",1,"""85345"""
"3640","85363",1,"""85363"""
"3641","85365",1,"""85365"""
"3642","85392",3,"""85392"""
"3643","85602",1,"""85602"""
"3644","85621",1,"""85621"""
"3645","85635",1,"""85635"""
"3646","85653",1,"""85653"""
"3647","85712",3,"""85712"""
"3648","86017",1,"""86017"""
"3649","86045",2,"""86045"""
"3650","86409",1,"""86409"""
"3651","86505",1,"""86505"""
"3652","86506",1,"""86506"""
"3653","86507",1,"""86507"""
"3654","86510",1,"""86510"""
"3655","86512",1,"""86512"""
"3656","86538",1,"""86538"""
"3657","87059",2,"""87059"""
"3658","87108",4,"""87108"""
"3659","87110",5,"""87110"""
"3660","87111",2,"""87111"""
"3661","87113",7,"""87113"""
"3662","87121",1,"""87121"""
"3663","87123",2,"""87123"""
"3664","87124",2,"""87124"""
"3665","87215",1,"""87215"""
"3666","87300",1,"""87300"""
"3667","87401",1,"""87401"""
"3668","87420",1,"""87420"""
"3669","87505",1,"""87505"""
"3670","87507",1,"""87507"""
"3671","87521",1,"""87521"""
"3672","87567",1,"""87567"""
"3673","87654",1,"""87654"""
"3674","87901",1,"""87901"""
"3675","88007",1,"""88007"""
"3676","88008",1,"""88008"""
"3677","88012",1,"""88012"""
"3678","88047",1,"""88047"""
"3679","88073",1,"""88073"""
"3680","88081",2,"""88081"""
"3681","88101",3,"""88101"""
"3682","88130",1,"""88130"""
"3683","88201",1,"""88201"""
"3684","88203",1,"""88203"""
"3685","88220",4,"""88220"""
"3686","88240",5,"""88240"""
"3687","88310",2,"""88310"""
"3688","88312",1,"""88312"""
"3689","88346",3,"""88346"""
"3690","88971",2,"""88971"""
"3691","89014",1,"""89014"""
"3692","89020",1,"""89020"""
"3693","89030",4,"""89030"""
"3694","89031",2,"""89031"""
"3695","89032",5,"""89032"""
"3696","89043",1,"""89043"""
"3697","89048",2,"""89048"""
"3698","89075",1,"""89075"""
"3699","89081",1,"""89081"""
"3700","89101",2,"""89101"""
"3701","89102",1,"""89102"""
"3702","89103",2,"""89103"""
"3703","89106",1,"""89106"""
"3704","89108",5,"""89108"""
"3705","89113",1,"""89113"""
"3706","89115",1,"""89115"""
"3707","89118",1,"""89118"""
"3708","89119",1,"""89119"""
"3709","89120",1,"""89120"""
"3710","89122",1,"""89122"""
"3711","89123",3,"""89123"""
"3712","89128",6,"""89128"""
"3713","89130",1,"""89130"""
"3714","89131",3,"""89131"""
"3715","89137",1,"""89137"""
"3716","89139",3,"""89139"""
"3717","89146",5,"""89146"""
"3718","89147",1,"""89147"""
"3719","89148",2,"""89148"""
"3720","89156",1,"""89156"""
"3721","89166",1,"""89166"""
"3722","89169",4,"""89169"""
"3723","89183",2,"""89183"""
"3724","89318",1,"""89318"""
"3725","89441",1,"""89441"""
"3726","89523",1,"""89523"""
"3727","89550",1,"""89550"""
"3728","89592",1,"""89592"""
"3729","89815",1,"""89815"""
"3730","90001",1,"""90001"""
"3731","90002",2,"""90002"""
"3732","90003",3,"""90003"""
"3733","90004",5,"""90004"""
"3734","90005",2,"""90005"""
"3735","90006",2,"""90006"""
"3736","90008",4,"""90008"""
"3737","90011",1,"""90011"""
"3738","90012",3,"""90012"""
"3739","90013",2,"""90013"""
"3740","90014",1,"""90014"""
"3741","90015",2,"""90015"""
"3742","90016",1,"""90016"""
"3743","90017",2,"""90017"""
"3744","90018",1,"""90018"""
"3745","90020",1,"""90020"""
"3746","90022",1,"""90022"""
"3747","90025",3,"""90025"""
"3748","90026",3,"""90026"""
"3749","90028",1,"""90028"""
"3750","90029",1,"""90029"""
"3751","90031",2,"""90031"""
"3752","90033",1,"""90033"""
"3753","90035",1,"""90035"""
"3754","90037",2,"""90037"""
"3755","90038",1,"""90038"""
"3756","90044",4,"""90044"""
"3757","90045",2,"""90045"""
"3758","90046",3,"""90046"""
"3759","90047",2,"""90047"""
"3760","90048",1,"""90048"""
"3761","90049",1,"""90049"""
"3762","90056",1,"""90056"""
"3763","90057",2,"""90057"""
"3764","90059",1,"""90059"""
"3765","90061",2,"""90061"""
"3766","90062",1,"""90062"""
"3767","90064",1,"""90064"""
"3768","90065",2,"""90065"""
"3769","90066",1,"""90066"""
"3770","90067",2,"""90067"""
"3771","90068",1,"""90068"""
"3772","90069",1,"""90069"""
"3773","90094",1,"""90094"""
"3774","90212",1,"""90212"""
"3775","90221",8,"""90221"""
"3776","90222",1,"""90222"""
"3777","90242",1,"""90242"""
"3778","90250",2,"""90250"""
"3779","90262",3,"""90262"""
"3780","90266",1,"""90266"""
"3781","90293",1,"""90293"""
"3782","90302",1,"""90302"""
"3783","90303",2,"""90303"""
"3784","90304",2,"""90304"""
"3785","90404",1,"""90404"""
"3786","90602",1,"""90602"""
"3787","90604",2,"""90604"""
"3788","90606",1,"""90606"""
"3789","90621",3,"""90621"""
"3790","90680",1,"""90680"""
"3791","90706",2,"""90706"""
"3792","90710",2,"""90710"""
"3793","90717",1,"""90717"""
"3794","90744",1,"""90744"""
"3795","90804",3,"""90804"""
"3796","90805",3,"""90805"""
"3797","90806",2,"""90806"""
"3798","90807",1,"""90807"""
"3799","90813",2,"""90813"""
"3800","91001",9,"""91001"""
"3801","91006",1,"""91006"""
"3802","91103",1,"""91103"""
"3803","91104",1,"""91104"""
"3804","91304",1,"""91304"""
"3805","91325",1,"""91325"""
"3806","91331",1,"""91331"""
"3807","91335",1,"""91335"""
"3808","91343",1,"""91343"""
"3809","91344",1,"""91344"""
"3810","91351",4,"""91351"""
"3811","91356",1,"""91356"""
"3812","91364",1,"""91364"""
"3813","91384",1,"""91384"""
"3814","91390",1,"""91390"""
"3815","91401",1,"""91401"""
"3816","91423",1,"""91423"""
"3817","91506",2,"""91506"""
"3818","91601",3,"""91601"""
"3819","91604",2,"""91604"""
"3820","91605",2,"""91605"""
"3821","91702",1,"""91702"""
"3822","91706",2,"""91706"""
"3823","91708",1,"""91708"""
"3824","91710",1,"""91710"""
"3825","91730",2,"""91730"""
"3826","91732",2,"""91732"""
"3827","91733",1,"""91733"""
"3828","91739",1,"""91739"""
"3829","91744",2,"""91744"""
"3830","91748",1,"""91748"""
"3831","91755",1,"""91755"""
"3832","91760",1,"""91760"""
"3833","91763",2,"""91763"""
"3834","91764",1,"""91764"""
"3835","91765",1,"""91765"""
"3836","91767",1,"""91767"""
"3837","91770",4,"""91770"""
"3838","91776",3,"""91776"""
"3839","91786",1,"""91786"""
"3840","91789",1,"""91789"""
"3841","91801",1,"""91801"""
"3842","91910",1,"""91910"""
"3843","91911",1,"""91911"""
"3844","91916",1,"""91916"""
"3845","91935",1,"""91935"""
"3846","91977",1,"""91977"""
"3847","92020",1,"""92020"""
"3848","92021",3,"""92021"""
"3849","92024",4,"""92024"""
"3850","92058",1,"""92058"""
"3851","92085",2,"""92085"""
"3852","92110",1,"""92110"""
"3853","92113",1,"""92113"""
"3854","92114",5,"""92114"""
"3855","92115",5,"""92115"""
"3856","92120",1,"""92120"""
"3857","92127",1,"""92127"""
"3858","92154",1,"""92154"""
"3859","92174",1,"""92174"""
"3860","92236",1,"""92236"""
"3861","92307",1,"""92307"""
"3862","92324",2,"""92324"""
"3863","92335",1,"""92335"""
"3864","92345",2,"""92345"""
"3865","92346",1,"""92346"""
"3866","92374",2,"""92374"""
"3867","92376",2,"""92376"""
"3868","92392",1,"""92392"""
"3869","92394",2,"""92394"""
"3870","92395",3,"""92395"""
"3871","92404",1,"""92404"""
"3872","92405",1,"""92405"""
"3873","92410",1,"""92410"""
"3874","92501",1,"""92501"""
"3875","92503",1,"""92503"""
"3876","92532",2,"""92532"""
"3877","92553",3,"""92553"""
"3878","92557",1,"""92557"""
"3879","92592",1,"""92592"""
"3880","92604",2,"""92604"""
"3881","92612",1,"""92612"""
"3882","92626",1,"""92626"""
"3883","92627",1,"""92627"""
"3884","92630",1,"""92630"""
"3885","92644",2,"""92644"""
"3886","92647",1,"""92647"""
"3887","92648",3,"""92648"""
"3888","92655",1,"""92655"""
"3889","92656",1,"""92656"""
"3890","92683",1,"""92683"""
"3891","92780",3,"""92780"""
"3892","92805",2,"""92805"""
"3893","92806",1,"""92806"""
"3894","92807",1,"""92807"""
"3895","92821",1,"""92821"""
"3896","92833",1,"""92833"""
"3897","92842",1,"""92842"""
"3898","92843",2,"""92843"""
"3899","92868",1,"""92868"""
"3900","92882",1,"""92882"""
"3901","93010",1,"""93010"""
"3902","93021",1,"""93021"""
"3903","93065",1,"""93065"""
"3904","93103",2,"""93103"""
"3905","93230",3,"""93230"""
"3906","93245",1,"""93245"""
"3907","93277",2,"""93277"""
"3908","93301",1,"""93301"""
"3909","93302",2,"""93302"""
"3910","93304",4,"""93304"""
"3911","93305",2,"""93305"""
"3912","93307",2,"""93307"""
"3913","93309",2,"""93309"""
"3914","93311",1,"""93311"""
"3915","93312",1,"""93312"""
"3916","93313",1,"""93313"""
"3917","93426",1,"""93426"""
"3918","93454",1,"""93454"""
"3919","93458",1,"""93458"""
"3920","93535",2,"""93535"""
"3921","93536",1,"""93536"""
"3922","93555",1,"""93555"""
"3923","93705",3,"""93705"""
"3924","93722",2,"""93722"""
"3925","93725",1,"""93725"""
"3926","93726",1,"""93726"""
"3927","93905",2,"""93905"""
"3928","93906",2,"""93906"""
"3929","93955",1,"""93955"""
"3930","94062",1,"""94062"""
"3931","94102",3,"""94102"""
"3932","94109",1,"""94109"""
"3933","94116",1,"""94116"""
"3934","94117",1,"""94117"""
"3935","94123",2,"""94123"""
"3936","94135",1,"""94135"""
"3937","94401",1,"""94401"""
"3938","94501",3,"""94501"""
"3939","94509",1,"""94509"""
"3940","94513",1,"""94513"""
"3941","94520",1,"""94520"""
"3942","94531",2,"""94531"""
"3943","94533",2,"""94533"""
"3944","94536",1,"""94536"""
"3945","94539",1,"""94539"""
"3946","94549",1,"""94549"""
"3947","94553",1,"""94553"""
"3948","94560",2,"""94560"""
"3949","94565",4,"""94565"""
"3950","94578",2,"""94578"""
"3951","94580",1,"""94580"""
"3952","94581",1,"""94581"""
"3953","94587",3,"""94587"""
"3954","94589",1,"""94589"""
"3955","94590",2,"""94590"""
"3956","94591",1,"""94591"""
"3957","94602",2,"""94602"""
"3958","94603",2,"""94603"""
"3959","94605",2,"""94605"""
"3960","94606",2,"""94606"""
"3961","94607",3,"""94607"""
"3962","94609",2,"""94609"""
"3963","94612",3,"""94612"""
"3964","94619",1,"""94619"""
"3965","94621",2,"""94621"""
"3966","94801",1,"""94801"""
"3967","94804",1,"""94804"""
"3968","94806",2,"""94806"""
"3969","94941",1,"""94941"""
"3970","95015",1,"""95015"""
"3971","95035",1,"""95035"""
"3972","95054",1,"""95054"""
"3973","95060",1,"""95060"""
"3974","95111",1,"""95111"""
"3975","95118",4,"""95118"""
"3976","95123",1,"""95123"""
"3977","95133",1,"""95133"""
"3978","95203",5,"""95203"""
"3979","95206",2,"""95206"""
"3980","95207",2,"""95207"""
"3981","95242",1,"""95242"""
"3982","95301",1,"""95301"""
"3983","95326",1,"""95326"""
"3984","95350",10,"""95350"""
"3985","95355",1,"""95355"""
"3986","95367",1,"""95367"""
"3987","95376",1,"""95376"""
"3988","95377",4,"""95377"""
"3989","95389",1,"""95389"""
"3990","95407",2,"""95407"""
"3991","95601",1,"""95601"""
"3992","95610",1,"""95610"""
"3993","95621",1,"""95621"""
"3994","95624",1,"""95624"""
"3995","95630",1,"""95630"""
"3996","95631",1,"""95631"""
"3997","95660",3,"""95660"""
"3998","95662",1,"""95662"""
"3999","95670",2,"""95670"""
"4000","95687",4,"""95687"""
"4001","95691",2,"""95691"""
"4002","95758",2,"""95758"""
"4003","95814",3,"""95814"""
"4004","95815",4,"""95815"""
"4005","95820",1,"""95820"""
"4006","95821",2,"""95821"""
"4007","95823",5,"""95823"""
"4008","95826",1,"""95826"""
"4009","95828",2,"""95828"""
"4010","95832",1,"""95832"""
"4011","95833",3,"""95833"""
"4012","95834",2,"""95834"""
"4013","95842",1,"""95842"""
"4014","95843",1,"""95843"""
"4015","95928",1,"""95928"""
"4016","95959",1,"""95959"""
"4017","96021",1,"""96021"""
"4018","96055",1,"""96055"""
"4019","96707",1,"""96707"""
"4020","96712",1,"""96712"""
"4021","96771",2,"""96771"""
"4022","96813",1,"""96813"""
"4023","96815",1,"""96815"""
"4024","96816",1,"""96816"""
"4025","96817",2,"""96817"""
"4026","96818",1,"""96818"""
"4027","97003",1,"""97003"""
"4028","97005",1,"""97005"""
"4029","97007",1,"""97007"""
"4030","97203",1,"""97203"""
"4031","97206",1,"""97206"""
"4032","97218",1,"""97218"""
"4033","97220",1,"""97220"""
"4034","97233",1,"""97233"""
"4035","97442",1,"""97442"""
"4036","97504",1,"""97504"""
"4037","98002",1,"""98002"""
"4038","98003",1,"""98003"""
"4039","98007",1,"""98007"""
"4040","98032",1,"""98032"""
"4041","98036",1,"""98036"""
"4042","98037",1,"""98037"""
"4043","98047",1,"""98047"""
"4044","98075",1,"""98075"""
"4045","98092",1,"""98092"""
"4046","98100",7,"""98100"""
"4047","98105",2,"""98105"""
"4048","98108",1,"""98108"""
"4049","98116",3,"""98116"""
"4050","98118",1,"""98118"""
"4051","98124",2,"""98124"""
"4052","98125",1,"""98125"""
"4053","98133",1,"""98133"""
"4054","98155",1,"""98155"""
"4055","98168",1,"""98168"""
"4056","98188",1,"""98188"""
"4057","98203",2,"""98203"""
"4058","98248",2,"""98248"""
"4059","98252",1,"""98252"""
"4060","98294",1,"""98294"""
"4061","98405",1,"""98405"""
"4062","98406",1,"""98406"""
"4063","98444",1,"""98444"""
"4064","98498",4,"""98498"""
"4065","98503",1,"""98503"""
"4066","98542",1,"""98542"""
"4067","98607",2,"""98607"""
"4068","98632",1,"""98632"""
"4069","98665",1,"""98665"""
"4070","98801",4,"""98801"""
"4071","98802",1,"""98802"""
"4072","98926",1,"""98926"""
"4073","99224",1,"""99224"""
"4074","99301",2,"""99301"""
"4075","99336",1,"""99336"""
"4076","99362",1,"""99362"""
"4077","99503",1,"""99503"""
"4078","99507",1,"""99507"""
"4079","99515",1,"""99515"""
"4080","99516",1,"""99516"""
"4081","99517",1,"""99517"""
"4082","99611",2,"""99611"""
"4083","99623",1,"""99623"""
"4084","99669",1,"""99669"""
"4085","99701",1,"""99701"""
