"","def_zip","n","zip_char"
"1","00718",1,"""00718"""
"2","00959",1,"""00959"""
"3","01040",1,"""01040"""
"4","01077",1,"""01077"""
"5","01201",1,"""01201"""
"6","01606",1,"""01606"""
"7","01810",1,"""01810"""
"8","01813",1,"""01813"""
"9","02121",1,"""02121"""
"10","02125",1,"""02125"""
"11","02126",1,"""02126"""
"12","02145",1,"""02145"""
"13","02149",1,"""02149"""
"14","02151",1,"""02151"""
"15","02190",2,"""02190"""
"16","02351",1,"""02351"""
"17","02809",1,"""02809"""
"18","02904",1,"""02904"""
"19","03102",1,"""03102"""
"20","06053",1,"""06053"""
"21","06067",1,"""06067"""
"22","06117",1,"""06117"""
"23","06890",1,"""06890"""
"24","07103",1,"""07103"""
"25","07106",1,"""07106"""
"26","07111",1,"""07111"""
"27","07112",1,"""07112"""
"28","07501",1,"""07501"""
"29","07601",1,"""07601"""
"30","07627",1,"""07627"""
"31","07628",1,"""07628"""
"32","07726",3,"""07726"""
"33","07940",1,"""07940"""
"34","08053",1,"""08053"""
"35","08077",1,"""08077"""
"36","08081",1,"""08081"""
"37","08088",1,"""08088"""
"38","08330",1,"""08330"""
"39","08332",1,"""08332"""
"40","08722",2,"""08722"""
"41","08861",2,"""08861"""
"42","08901",2,"""08901"""
"43","10002",1,"""10002"""
"44","10029",1,"""10029"""
"45","10030",2,"""10030"""
"46","10031",1,"""10031"""
"47","10032",2,"""10032"""
"48","10033",1,"""10033"""
"49","10040",1,"""10040"""
"50","10044",1,"""10044"""
"51","10451",1,"""10451"""
"52","10452",1,"""10452"""
"53","10456",3,"""10456"""
"54","10458",1,"""10458"""
"55","10465",1,"""10465"""
"56","10470",1,"""10470"""
"57","10472",1,"""10472"""
"58","10473",1,"""10473"""
"59","10474",1,"""10474"""
"60","10510",1,"""10510"""
"61","10550",1,"""10550"""
"62","10583",1,"""10583"""
"63","10601",1,"""10601"""
"64","10801",1,"""10801"""
"65","10980",1,"""10980"""
"66","11015",1,"""11015"""
"67","11026",1,"""11026"""
"68","11053",1,"""11053"""
"69","11103",1,"""11103"""
"70","11111",6,"""11111"""
"71","11204",1,"""11204"""
"72","11206",2,"""11206"""
"73","11210",1,"""11210"""
"74","11212",2,"""11212"""
"75","11213",1,"""11213"""
"76","11216",1,"""11216"""
"77","11226",1,"""11226"""
"78","11232",3,"""11232"""
"79","11354",2,"""11354"""
"80","11355",10,"""11355"""
"81","11357",3,"""11357"""
"82","11358",1,"""11358"""
"83","11365",1,"""11365"""
"84","11373",1,"""11373"""
"85","11375",1,"""11375"""
"86","11385",2,"""11385"""
"87","11388",1,"""11388"""
"88","11416",2,"""11416"""
"89","11419",1,"""11419"""
"90","11420",1,"""11420"""
"91","11436",1,"""11436"""
"92","11697",1,"""11697"""
"93","11711",1,"""11711"""
"94","11717",1,"""11717"""
"95","11735",1,"""11735"""
"96","11763",1,"""11763"""
"97","11766",1,"""11766"""
"98","12345",4,"""12345"""
"99","12550",2,"""12550"""
"100","14043",1,"""14043"""
"101","14072",1,"""14072"""
"102","14075",1,"""14075"""
"103","14201",2,"""14201"""
"104","14212",1,"""14212"""
"105","14213",2,"""14213"""
"106","14615",1,"""14615"""
"107","14867",1,"""14867"""
"108","15003",1,"""15003"""
"109","15044",1,"""15044"""
"110","15065",1,"""15065"""
"111","15090",1,"""15090"""
"112","15108",1,"""15108"""
"113","15207",1,"""15207"""
"114","15208",1,"""15208"""
"115","15212",1,"""15212"""
"116","15222",1,"""15222"""
"117","15227",1,"""15227"""
"118","15401",1,"""15401"""
"119","15423",2,"""15423"""
"120","16341",1,"""16341"""
"121","16933",1,"""16933"""
"122","17014",1,"""17014"""
"123","17036",1,"""17036"""
"124","17509",1,"""17509"""
"125","17602",1,"""17602"""
"126","17963",1,"""17963"""
"127","18062",1,"""18062"""
"128","18071",1,"""18071"""
"129","18102",1,"""18102"""
"130","18503",1,"""18503"""
"131","18902",1,"""18902"""
"132","18980",1,"""18980"""
"133","19103",1,"""19103"""
"134","19115",1,"""19115"""
"135","19118",1,"""19118"""
"136","19120",3,"""19120"""
"137","19129",2,"""19129"""
"138","19131",2,"""19131"""
"139","19136",1,"""19136"""
"140","19140",2,"""19140"""
"141","19145",1,"""19145"""
"142","19352",1,"""19352"""
"143","19403",1,"""19403"""
"144","19454",1,"""19454"""
"145","19702",1,"""19702"""
"146","19805",1,"""19805"""
"147","19933",1,"""19933"""
"148","19952",1,"""19952"""
"149","20002",1,"""20002"""
"150","20011",2,"""20011"""
"151","20012",1,"""20012"""
"152","20018",1,"""20018"""
"153","20020",1,"""20020"""
"154","20024",1,"""20024"""
"155","20032",1,"""20032"""
"156","20111",1,"""20111"""
"157","20165",1,"""20165"""
"158","20190",1,"""20190"""
"159","20601",1,"""20601"""
"160","20678",1,"""20678"""
"161","20706",1,"""20706"""
"162","20724",2,"""20724"""
"163","20735",1,"""20735"""
"164","20737",1,"""20737"""
"165","20744",3,"""20744"""
"166","20745",1,"""20745"""
"167","20748",1,"""20748"""
"168","20774",1,"""20774"""
"169","20781",4,"""20781"""
"170","20782",1,"""20782"""
"171","20785",1,"""20785"""
"172","20850",1,"""20850"""
"173","20866",1,"""20866"""
"174","20871",1,"""20871"""
"175","20874",2,"""20874"""
"176","20878",3,"""20878"""
"177","20879",2,"""20879"""
"178","20886",1,"""20886"""
"179","20904",1,"""20904"""
"180","21040",1,"""21040"""
"181","21060",3,"""21060"""
"182","21061",1,"""21061"""
"183","21133",3,"""21133"""
"184","21152",1,"""21152"""
"185","21215",1,"""21215"""
"186","21216",1,"""21216"""
"187","21221",1,"""21221"""
"188","21223",1,"""21223"""
"189","21224",2,"""21224"""
"190","21230",3,"""21230"""
"191","21234",6,"""21234"""
"192","21740",2,"""21740"""
"193","21742",1,"""21742"""
"194","21860",1,"""21860"""
"195","22025",1,"""22025"""
"196","22079",1,"""22079"""
"197","22101",2,"""22101"""
"198","22191",2,"""22191"""
"199","22207",1,"""22207"""
"200","22309",2,"""22309"""
"201","22314",7,"""22314"""
"202","22482",1,"""22482"""
"203","22544",3,"""22544"""
"204","22554",1,"""22554"""
"205","23237",1,"""23237"""
"206","23305",1,"""23305"""
"207","23321",1,"""23321"""
"208","23462",1,"""23462"""
"209","23503",1,"""23503"""
"210","23504",1,"""23504"""
"211","23513",1,"""23513"""
"212","23518",1,"""23518"""
"213","23523",1,"""23523"""
"214","23666",1,"""23666"""
"215","23704",1,"""23704"""
"216","24017",1,"""24017"""
"217","24502",1,"""24502"""
"218","25015",1,"""25015"""
"219","25177",1,"""25177"""
"220","25625",2,"""25625"""
"221","25813",1,"""25813"""
"222","26159",1,"""26159"""
"223","26601",7,"""26601"""
"224","27260",1,"""27260"""
"225","27264",1,"""27264"""
"226","27302",1,"""27302"""
"227","27344",2,"""27344"""
"228","27360",1,"""27360"""
"229","27401",2,"""27401"""
"230","27405",1,"""27405"""
"231","27406",1,"""27406"""
"232","27410",1,"""27410"""
"233","27510",1,"""27510"""
"234","27520",2,"""27520"""
"235","27523",1,"""27523"""
"236","27527",1,"""27527"""
"237","27534",1,"""27534"""
"238","27536",1,"""27536"""
"239","27610",3,"""27610"""
"240","27614",1,"""27614"""
"241","27615",2,"""27615"""
"242","27704",1,"""27704"""
"243","27713",1,"""27713"""
"244","27822",1,"""27822"""
"245","27851",2,"""27851"""
"246","27893",2,"""27893"""
"247","27924",1,"""27924"""
"248","28012",2,"""28012"""
"249","28025",1,"""28025"""
"250","28081",1,"""28081"""
"251","28135",1,"""28135"""
"252","28166",1,"""28166"""
"253","28205",1,"""28205"""
"254","28215",1,"""28215"""
"255","28216",1,"""28216"""
"256","28269",1,"""28269"""
"257","28273",3,"""28273"""
"258","28349",1,"""28349"""
"259","28390",2,"""28390"""
"260","28411",1,"""28411"""
"261","28433",1,"""28433"""
"262","28445",1,"""28445"""
"263","28453",1,"""28453"""
"264","28546",2,"""28546"""
"265","28596",1,"""28596"""
"266","28616",1,"""28616"""
"267","28806",1,"""28806"""
"268","29073",3,"""29073"""
"269","29102",1,"""29102"""
"270","29111",1,"""29111"""
"271","29114",1,"""29114"""
"272","29115",1,"""29115"""
"273","29135",2,"""29135"""
"274","29201",1,"""29201"""
"275","29204",1,"""29204"""
"276","29301",1,"""29301"""
"277","29302",1,"""29302"""
"278","29303",1,"""29303"""
"279","29306",1,"""29306"""
"280","29353",1,"""29353"""
"281","29456",1,"""29456"""
"282","29526",1,"""29526"""
"283","29532",1,"""29532"""
"284","29536",1,"""29536"""
"285","29588",1,"""29588"""
"286","29601",1,"""29601"""
"287","29615",4,"""29615"""
"288","29902",1,"""29902"""
"289","29920",2,"""29920"""
"290","29929",1,"""29929"""
"291","30004",1,"""30004"""
"292","30009",1,"""30009"""
"293","30013",1,"""30013"""
"294","30014",1,"""30014"""
"295","30021",1,"""30021"""
"296","30022",1,"""30022"""
"297","30032",1,"""30032"""
"298","30034",4,"""30034"""
"299","30038",5,"""30038"""
"300","30039",1,"""30039"""
"301","30040",1,"""30040"""
"302","30043",3,"""30043"""
"303","30044",2,"""30044"""
"304","30045",1,"""30045"""
"305","30052",4,"""30052"""
"306","30058",2,"""30058"""
"307","30062",1,"""30062"""
"308","30064",1,"""30064"""
"309","30067",1,"""30067"""
"310","30076",2,"""30076"""
"311","30080",2,"""30080"""
"312","30083",1,"""30083"""
"313","30087",1,"""30087"""
"314","30088",1,"""30088"""
"315","30092",1,"""30092"""
"316","30093",2,"""30093"""
"317","30094",1,"""30094"""
"318","30096",1,"""30096"""
"319","30122",1,"""30122"""
"320","30127",2,"""30127"""
"321","30134",4,"""30134"""
"322","30135",5,"""30135"""
"323","30143",2,"""30143"""
"324","30145",1,"""30145"""
"325","30152",2,"""30152"""
"326","30153",1,"""30153"""
"327","30188",1,"""30188"""
"328","30214",1,"""30214"""
"329","30228",2,"""30228"""
"330","30233",1,"""30233"""
"331","30236",1,"""30236"""
"332","30238",3,"""30238"""
"333","30241",1,"""30241"""
"334","30253",2,"""30253"""
"335","30274",1,"""30274"""
"336","30291",2,"""30291"""
"337","30308",1,"""30308"""
"338","30311",2,"""30311"""
"339","30312",5,"""30312"""
"340","30314",1,"""30314"""
"341","30315",4,"""30315"""
"342","30316",2,"""30316"""
"343","30317",1,"""30317"""
"344","30318",2,"""30318"""
"345","30319",1,"""30319"""
"346","30324",2,"""30324"""
"347","30326",1,"""30326"""
"348","30328",2,"""30328"""
"349","30329",1,"""30329"""
"350","30331",2,"""30331"""
"351","30337",1,"""30337"""
"352","30338",1,"""30338"""
"353","30339",1,"""30339"""
"354","30340",1,"""30340"""
"355","30349",1,"""30349"""
"356","30360",1,"""30360"""
"357","30518",1,"""30518"""
"358","30519",2,"""30519"""
"359","30622",1,"""30622"""
"360","30629",1,"""30629"""
"361","30701",2,"""30701"""
"362","30707",1,"""30707"""
"363","30788",1,"""30788"""
"364","30813",1,"""30813"""
"365","30824",3,"""30824"""
"366","31204",1,"""31204"""
"367","31208",1,"""31208"""
"368","31211",1,"""31211"""
"369","31313",1,"""31313"""
"370","31601",2,"""31601"""
"371","31602",2,"""31602"""
"372","31903",1,"""31903"""
"373","31905",1,"""31905"""
"374","31907",1,"""31907"""
"375","31968",1,"""31968"""
"376","32063",2,"""32063"""
"377","32065",1,"""32065"""
"378","32080",1,"""32080"""
"379","32086",1,"""32086"""
"380","32159",1,"""32159"""
"381","32164",1,"""32164"""
"382","32168",1,"""32168"""
"383","32204",2,"""32204"""
"384","32205",1,"""32205"""
"385","32206",1,"""32206"""
"386","32208",1,"""32208"""
"387","32209",1,"""32209"""
"388","32210",1,"""32210"""
"389","32218",1,"""32218"""
"390","32225",1,"""32225"""
"391","32233",2,"""32233"""
"392","32250",1,"""32250"""
"393","32257",1,"""32257"""
"394","32259",2,"""32259"""
"395","32277",3,"""32277"""
"396","32304",1,"""32304"""
"397","32404",2,"""32404"""
"398","32405",1,"""32405"""
"399","32408",2,"""32408"""
"400","32428",1,"""32428"""
"401","32433",1,"""32433"""
"402","32501",1,"""32501"""
"403","32514",2,"""32514"""
"404","32534",1,"""32534"""
"405","32536",4,"""32536"""
"406","32541",1,"""32541"""
"407","32566",2,"""32566"""
"408","32578",1,"""32578"""
"409","32621",1,"""32621"""
"410","32653",2,"""32653"""
"411","32703",2,"""32703"""
"412","32708",1,"""32708"""
"413","32724",1,"""32724"""
"414","32746",1,"""32746"""
"415","32792",3,"""32792"""
"416","32804",2,"""32804"""
"417","32808",1,"""32808"""
"418","32809",1,"""32809"""
"419","32810",2,"""32810"""
"420","32817",4,"""32817"""
"421","32818",1,"""32818"""
"422","32819",1,"""32819"""
"423","32821",1,"""32821"""
"424","32822",2,"""32822"""
"425","32824",1,"""32824"""
"426","32825",1,"""32825"""
"427","32839",1,"""32839"""
"428","32926",1,"""32926"""
"429","32935",2,"""32935"""
"430","32953",2,"""32953"""
"431","32958",1,"""32958"""
"432","32963",2,"""32963"""
"433","33010",5,"""33010"""
"434","33012",1,"""33012"""
"435","33014",2,"""33014"""
"436","33020",2,"""33020"""
"437","33021",3,"""33021"""
"438","33023",4,"""33023"""
"439","33024",1,"""33024"""
"440","33025",1,"""33025"""
"441","33027",1,"""33027"""
"442","33032",2,"""33032"""
"443","33034",1,"""33034"""
"444","33063",2,"""33063"""
"445","33065",2,"""33065"""
"446","33076",1,"""33076"""
"447","33098",5,"""33098"""
"448","33125",2,"""33125"""
"449","33126",3,"""33126"""
"450","33127",1,"""33127"""
"451","33128",2,"""33128"""
"452","33131",2,"""33131"""
"453","33132",1,"""33132"""
"454","33133",2,"""33133"""
"455","33135",1,"""33135"""
"456","33141",1,"""33141"""
"457","33142",1,"""33142"""
"458","33144",1,"""33144"""
"459","33147",1,"""33147"""
"460","33150",1,"""33150"""
"461","33162",3,"""33162"""
"462","33165",2,"""33165"""
"463","33167",3,"""33167"""
"464","33168",2,"""33168"""
"465","33169",1,"""33169"""
"466","33172",2,"""33172"""
"467","33173",1,"""33173"""
"468","33177",1,"""33177"""
"469","33181",2,"""33181"""
"470","33186",3,"""33186"""
"471","33187",1,"""33187"""
"472","33189",1,"""33189"""
"473","33196",2,"""33196"""
"474","33216",1,"""33216"""
"475","33225",1,"""33225"""
"476","33304",2,"""33304"""
"477","33309",1,"""33309"""
"478","33312",1,"""33312"""
"479","33313",2,"""33313"""
"480","33317",1,"""33317"""
"481","33322",1,"""33322"""
"482","33324",4,"""33324"""
"483","33333",1,"""33333"""
"484","33343",1,"""33343"""
"485","33351",2,"""33351"""
"486","33410",1,"""33410"""
"487","33411",1,"""33411"""
"488","33417",1,"""33417"""
"489","33444",1,"""33444"""
"490","33461",1,"""33461"""
"491","33462",1,"""33462"""
"492","33463",1,"""33463"""
"493","33511",1,"""33511"""
"494","33563",1,"""33563"""
"495","33565",1,"""33565"""
"496","33570",2,"""33570"""
"497","33584",1,"""33584"""
"498","33596",1,"""33596"""
"499","33604",1,"""33604"""
"500","33610",1,"""33610"""
"501","33613",1,"""33613"""
"502","33614",5,"""33614"""
"503","33615",1,"""33615"""
"504","33616",1,"""33616"""
"505","33619",1,"""33619"""
"506","33635",1,"""33635"""
"507","33759",1,"""33759"""
"508","33772",1,"""33772"""
"509","33782",1,"""33782"""
"510","33786",1,"""33786"""
"511","33801",1,"""33801"""
"512","33810",2,"""33810"""
"513","33811",1,"""33811"""
"514","33852",1,"""33852"""
"515","33881",1,"""33881"""
"516","33914",1,"""33914"""
"517","33935",3,"""33935"""
"518","34105",1,"""34105"""
"519","34117",2,"""34117"""
"520","34210",1,"""34210"""
"521","34221",1,"""34221"""
"522","34234",1,"""34234"""
"523","34256",1,"""34256"""
"524","34291",1,"""34291"""
"525","34409",1,"""34409"""
"526","34442",2,"""34442"""
"527","34602",1,"""34602"""
"528","34607",1,"""34607"""
"529","34638",1,"""34638"""
"530","34652",2,"""34652"""
"531","34689",1,"""34689"""
"532","34698",1,"""34698"""
"533","34743",1,"""34743"""
"534","34746",1,"""34746"""
"535","34759",1,"""34759"""
"536","34947",1,"""34947"""
"537","34972",3,"""34972"""
"538","34984",7,"""34984"""
"539","35045",1,"""35045"""
"540","35054",1,"""35054"""
"541","35080",1,"""35080"""
"542","35120",1,"""35120"""
"543","35208",1,"""35208"""
"544","35211",1,"""35211"""
"545","35215",3,"""35215"""
"546","35404",6,"""35404"""
"547","35405",1,"""35405"""
"548","35441",1,"""35441"""
"549","35443",1,"""35443"""
"550","35453",1,"""35453"""
"551","35470",2,"""35470"""
"552","35501",1,"""35501"""
"553","35640",1,"""35640"""
"554","35674",2,"""35674"""
"555","35748",2,"""35748"""
"556","35768",1,"""35768"""
"557","35775",1,"""35775"""
"558","35803",2,"""35803"""
"559","35805",1,"""35805"""
"560","35806",1,"""35806"""
"561","35824",1,"""35824"""
"562","35903",1,"""35903"""
"563","35980",1,"""35980"""
"564","36037",1,"""36037"""
"565","36066",1,"""36066"""
"566","36079",2,"""36079"""
"567","36089",2,"""36089"""
"568","36106",1,"""36106"""
"569","36117",2,"""36117"""
"570","36203",1,"""36203"""
"571","36250",1,"""36250"""
"572","36459",2,"""36459"""
"573","36518",1,"""36518"""
"574","36526",1,"""36526"""
"575","36532",2,"""36532"""
"576","36556",1,"""36556"""
"577","36575",1,"""36575"""
"578","36582",2,"""36582"""
"579","36603",1,"""36603"""
"580","36604",1,"""36604"""
"581","36605",3,"""36605"""
"582","36607",1,"""36607"""
"583","36608",3,"""36608"""
"584","36610",5,"""36610"""
"585","36617",2,"""36617"""
"586","36695",4,"""36695"""
"587","36701",1,"""36701"""
"588","36703",1,"""36703"""
"589","36721",1,"""36721"""
"590","36749",2,"""36749"""
"591","36750",2,"""36750"""
"592","36768",1,"""36768"""
"593","36784",2,"""36784"""
"594","36854",1,"""36854"""
"595","36863",1,"""36863"""
"596","37040",1,"""37040"""
"597","37042",2,"""37042"""
"598","37066",4,"""37066"""
"599","37075",1,"""37075"""
"600","37076",2,"""37076"""
"601","37142",1,"""37142"""
"602","37167",3,"""37167"""
"603","37206",3,"""37206"""
"604","37207",1,"""37207"""
"605","37209",2,"""37209"""
"606","37211",1,"""37211"""
"607","37214",1,"""37214"""
"608","37217",2,"""37217"""
"609","37312",1,"""37312"""
"610","37330",1,"""37330"""
"611","37343",1,"""37343"""
"612","37347",1,"""37347"""
"613","37370",1,"""37370"""
"614","37405",2,"""37405"""
"615","37601",3,"""37601"""
"616","37604",1,"""37604"""
"617","37688",1,"""37688"""
"618","37801",1,"""37801"""
"619","37803",1,"""37803"""
"620","37849",2,"""37849"""
"621","37874",1,"""37874"""
"622","37917",1,"""37917"""
"623","37932",1,"""37932"""
"624","37981",1,"""37981"""
"625","38016",2,"""38016"""
"626","38018",3,"""38018"""
"627","38079",2,"""38079"""
"628","38080",1,"""38080"""
"629","38104",1,"""38104"""
"630","38107",1,"""38107"""
"631","38109",2,"""38109"""
"632","38112",2,"""38112"""
"633","38114",2,"""38114"""
"634","38115",7,"""38115"""
"635","38116",3,"""38116"""
"636","38118",1,"""38118"""
"637","38119",2,"""38119"""
"638","38125",2,"""38125"""
"639","38127",1,"""38127"""
"640","38128",1,"""38128"""
"641","38134",2,"""38134"""
"642","38141",3,"""38141"""
"643","38237",1,"""38237"""
"644","38252",1,"""38252"""
"645","38374",1,"""38374"""
"646","38501",1,"""38501"""
"647","38558",1,"""38558"""
"648","38572",6,"""38572"""
"649","38577",1,"""38577"""
"650","38606",1,"""38606"""
"651","38620",1,"""38620"""
"652","38632",1,"""38632"""
"653","38635",1,"""38635"""
"654","38654",4,"""38654"""
"655","38671",2,"""38671"""
"656","38751",1,"""38751"""
"657","38762",1,"""38762"""
"658","38771",1,"""38771"""
"659","38781",1,"""38781"""
"660","38948",7,"""38948"""
"661","39042",3,"""39042"""
"662","39046",2,"""39046"""
"663","39047",1,"""39047"""
"664","39056",2,"""39056"""
"665","39069",1,"""39069"""
"666","39071",1,"""39071"""
"667","39117",1,"""39117"""
"668","39120",3,"""39120"""
"669","39157",1,"""39157"""
"670","39176",1,"""39176"""
"671","39180",3,"""39180"""
"672","39190",1,"""39190"""
"673","39191",1,"""39191"""
"674","39201",1,"""39201"""
"675","39202",1,"""39202"""
"676","39206",6,"""39206"""
"677","39208",1,"""39208"""
"678","39209",1,"""39209"""
"679","39211",2,"""39211"""
"680","39212",1,"""39212"""
"681","39213",4,"""39213"""
"682","39272",2,"""39272"""
"683","39307",2,"""39307"""
"684","39327",1,"""39327"""
"685","39345",1,"""39345"""
"686","39350",4,"""39350"""
"687","39365",1,"""39365"""
"688","39367",1,"""39367"""
"689","39402",2,"""39402"""
"690","39426",1,"""39426"""
"691","39428",1,"""39428"""
"692","39429",2,"""39429"""
"693","39437",1,"""39437"""
"694","39443",1,"""39443"""
"695","39451",1,"""39451"""
"696","39452",7,"""39452"""
"697","39465",3,"""39465"""
"698","39466",2,"""39466"""
"699","39476",1,"""39476"""
"700","39501",3,"""39501"""
"701","39503",5,"""39503"""
"702","39507",2,"""39507"""
"703","39520",2,"""39520"""
"704","39543",2,"""39543"""
"705","39553",1,"""39553"""
"706","39562",2,"""39562"""
"707","39563",2,"""39563"""
"708","39565",1,"""39565"""
"709","39571",1,"""39571"""
"710","39573",3,"""39573"""
"711","39576",1,"""39576"""
"712","39581",1,"""39581"""
"713","39601",3,"""39601"""
"714","39631",3,"""39631"""
"715","39648",4,"""39648"""
"716","39652",2,"""39652"""
"717","39666",1,"""39666"""
"718","39667",1,"""39667"""
"719","39698",1,"""39698"""
"720","39702",1,"""39702"""
"721","39744",1,"""39744"""
"722","39759",1,"""39759"""
"723","40014",1,"""40014"""
"724","40065",1,"""40065"""
"725","40202",1,"""40202"""
"726","40214",1,"""40214"""
"727","40215",1,"""40215"""
"728","40229",1,"""40229"""
"729","40272",1,"""40272"""
"730","40324",2,"""40324"""
"731","40330",1,"""40330"""
"732","40511",1,"""40511"""
"733","40741",1,"""40741"""
"734","40769",1,"""40769"""
"735","41101",4,"""41101"""
"736","43026",1,"""43026"""
"737","43081",1,"""43081"""
"738","43110",1,"""43110"""
"739","43147",1,"""43147"""
"740","43211",1,"""43211"""
"741","43227",1,"""43227"""
"742","43229",1,"""43229"""
"743","43232",1,"""43232"""
"744","43240",1,"""43240"""
"745","43326",1,"""43326"""
"746","43460",1,"""43460"""
"747","43604",1,"""43604"""
"748","43609",1,"""43609"""
"749","44024",1,"""44024"""
"750","44047",1,"""44047"""
"751","44089",1,"""44089"""
"752","44103",5,"""44103"""
"753","44108",1,"""44108"""
"754","44111",1,"""44111"""
"755","44118",1,"""44118"""
"756","44132",1,"""44132"""
"757","44144",1,"""44144"""
"758","44310",2,"""44310"""
"759","44354",1,"""44354"""
"760","44504",1,"""44504"""
"761","44532",1,"""44532"""
"762","44545",1,"""44545"""
"763","44646",1,"""44646"""
"764","44830",2,"""44830"""
"765","44833",1,"""44833"""
"766","45211",1,"""45211"""
"767","45239",1,"""45239"""
"768","45240",1,"""45240"""
"769","45334",2,"""45334"""
"770","45417",2,"""45417"""
"771","45424",1,"""45424"""
"772","45459",1,"""45459"""
"773","45601",1,"""45601"""
"774","45680",1,"""45680"""
"775","45867",1,"""45867"""
"776","46012",1,"""46012"""
"777","46032",1,"""46032"""
"778","46059",1,"""46059"""
"779","46074",1,"""46074"""
"780","46105",2,"""46105"""
"781","46122",1,"""46122"""
"782","46123",1,"""46123"""
"783","46143",1,"""46143"""
"784","46214",1,"""46214"""
"785","46218",1,"""46218"""
"786","46224",1,"""46224"""
"787","46225",1,"""46225"""
"788","46254",4,"""46254"""
"789","46256",1,"""46256"""
"790","46342",1,"""46342"""
"791","46360",1,"""46360"""
"792","46368",1,"""46368"""
"793","46407",2,"""46407"""
"794","46514",1,"""46514"""
"795","46806",1,"""46806"""
"796","46953",1,"""46953"""
"797","46982",1,"""46982"""
"798","47129",1,"""47129"""
"799","47303",1,"""47303"""
"800","47546",1,"""47546"""
"801","47630",1,"""47630"""
"802","47804",1,"""47804"""
"803","47905",1,"""47905"""
"804","47909",1,"""47909"""
"805","48004",1,"""48004"""
"806","48034",1,"""48034"""
"807","48043",1,"""48043"""
"808","48060",1,"""48060"""
"809","48085",1,"""48085"""
"810","48144",1,"""48144"""
"811","48146",1,"""48146"""
"812","48166",2,"""48166"""
"813","48204",2,"""48204"""
"814","48205",2,"""48205"""
"815","48215",1,"""48215"""
"816","48219",1,"""48219"""
"817","48221",1,"""48221"""
"818","48227",3,"""48227"""
"819","48235",1,"""48235"""
"820","48237",1,"""48237"""
"821","48302",2,"""48302"""
"822","48306",1,"""48306"""
"823","48335",1,"""48335"""
"824","48506",1,"""48506"""
"825","48601",1,"""48601"""
"826","48602",1,"""48602"""
"827","48867",1,"""48867"""
"828","48906",3,"""48906"""
"829","49009",2,"""49009"""
"830","49022",1,"""49022"""
"831","49348",1,"""49348"""
"832","49423",1,"""49423"""
"833","50003",1,"""50003"""
"834","50023",1,"""50023"""
"835","50208",1,"""50208"""
"836","50313",1,"""50313"""
"837","50315",1,"""50315"""
"838","50478",1,"""50478"""
"839","50588",1,"""50588"""
"840","51103",1,"""51103"""
"841","51503",1,"""51503"""
"842","52601",2,"""52601"""
"843","52722",1,"""52722"""
"844","53051",1,"""53051"""
"845","53080",1,"""53080"""
"846","53143",1,"""53143"""
"847","53189",1,"""53189"""
"848","53205",2,"""53205"""
"849","53212",1,"""53212"""
"850","53216",1,"""53216"""
"851","53218",3,"""53218"""
"852","53219",1,"""53219"""
"853","53222",1,"""53222"""
"854","53593",1,"""53593"""
"855","53711",1,"""53711"""
"856","54303",1,"""54303"""
"857","54804",4,"""54804"""
"858","54902",1,"""54902"""
"859","55022",1,"""55022"""
"860","55103",1,"""55103"""
"861","55106",3,"""55106"""
"862","55306",1,"""55306"""
"863","55362",1,"""55362"""
"864","55401",1,"""55401"""
"865","55423",1,"""55423"""
"866","55426",1,"""55426"""
"867","55428",1,"""55428"""
"868","55429",1,"""55429"""
"869","55504",1,"""55504"""
"870","55555",2,"""55555"""
"871","55721",2,"""55721"""
"872","55802",1,"""55802"""
"873","55923",2,"""55923"""
"874","56031",1,"""56031"""
"875","56119",1,"""56119"""
"876","57077",1,"""57077"""
"877","57104",1,"""57104"""
"878","57105",1,"""57105"""
"879","57783",1,"""57783"""
"880","58223",1,"""58223"""
"881","58501",1,"""58501"""
"882","59101",1,"""59101"""
"883","59218",1,"""59218"""
"884","59501",1,"""59501"""
"885","59718",1,"""59718"""
"886","60004",2,"""60004"""
"887","60005",1,"""60005"""
"888","60060",1,"""60060"""
"889","60061",1,"""60061"""
"890","60062",1,"""60062"""
"891","60073",1,"""60073"""
"892","60085",1,"""60085"""
"893","60099",1,"""60099"""
"894","60108",2,"""60108"""
"895","60120",1,"""60120"""
"896","60169",1,"""60169"""
"897","60192",2,"""60192"""
"898","60202",1,"""60202"""
"899","60409",1,"""60409"""
"900","60411",3,"""60411"""
"901","60412",1,"""60412"""
"902","60417",1,"""60417"""
"903","60419",2,"""60419"""
"904","60426",5,"""60426"""
"905","60428",1,"""60428"""
"906","60429",1,"""60429"""
"907","60430",1,"""60430"""
"908","60431",1,"""60431"""
"909","60432",1,"""60432"""
"910","60435",3,"""60435"""
"911","60446",1,"""60446"""
"912","60449",2,"""60449"""
"913","60459",1,"""60459"""
"914","60466",1,"""60466"""
"915","60473",1,"""60473"""
"916","60478",5,"""60478"""
"917","60504",1,"""60504"""
"918","60505",1,"""60505"""
"919","60543",1,"""60543"""
"920","60611",1,"""60611"""
"921","60615",1,"""60615"""
"922","60617",5,"""60617"""
"923","60619",5,"""60619"""
"924","60620",4,"""60620"""
"925","60621",6,"""60621"""
"926","60622",3,"""60622"""
"927","60623",3,"""60623"""
"928","60624",2,"""60624"""
"929","60625",1,"""60625"""
"930","60628",6,"""60628"""
"931","60631",1,"""60631"""
"932","60633",1,"""60633"""
